,subject,activity,window_id,ECG_Rate_Mean,EDA_Tonic_SD,HRV_AI,HRV_ApEn,HRV_C1a,HRV_C1d,HRV_C2a,HRV_C2d,HRV_CD,HRV_CMSEn,HRV_CSI,HRV_CSI_Modified,HRV_CVI,HRV_CVNN,HRV_CVSD,HRV_Ca,HRV_Cd,HRV_DFA_alpha1,HRV_FuzzyEn,HRV_GI,HRV_HFD,HRV_HTI,HRV_IALS,HRV_IQRNN,HRV_KFD,HRV_LZC,HRV_MCVNN,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Width,HRV_MSEn,HRV_MadNN,HRV_MaxNN,HRV_MeanNN,HRV_MedianNN,HRV_MinNN,HRV_PAS,HRV_PI,HRV_PIP,HRV_PSS,HRV_Prc20NN,HRV_Prc80NN,HRV_RCMSEn,HRV_RMSSD,HRV_S,HRV_SD1,HRV_SD1SD2,HRV_SD1a,HRV_SD1d,HRV_SD2,HRV_SD2a,HRV_SD2d,HRV_SDNN,HRV_SDNNa,HRV_SDNNd,HRV_SDRMSSD,HRV_SDSD,HRV_SI,HRV_SampEn,HRV_ShanEn,HRV_Symbolic_EqualProb4_0V,HRV_Symbolic_EqualProb4_1V,HRV_Symbolic_EqualProb4_2LV,HRV_Symbolic_EqualProb4_2UV,HRV_TINN,HRV_TP,HRV_pNN20,HRV_pNN50,RAV_CVSD,RAV_Mean,RAV_RMSSD,RAV_SD,RRV_ApEn,RRV_CVBB,RRV_CVSD,RRV_HF,RRV_MCVBB,RRV_MadBB,RRV_MeanBB,RRV_MedianBB,RRV_RMSSD,RRV_SD1,RRV_SD2,RRV_SD2SD1,RRV_SDBB,RRV_SDSD,RSP_Phase_Duration_Expiration,RSP_Phase_Duration_Inspiration,RSP_Phase_Duration_Ratio,RSP_RVT,RSP_Rate_Mean,RSP_Symmetry_PeakTrough,RSP_Symmetry_RiseDecay,SCR_Peaks_Amplitude_Mean,SCR_Peaks_N
0,9j3o,Math,0,7.230781743992115,-0.20047190165038498,2.62602089759996,1.2978666763397348,3.266116829733446,-3.2661168297334515,0.9109278020802584,-0.9109278020802596,-0.010736681247089895,-1.43132772871496,27.869498691955297,24.379029405066284,-16.859050177494797,6.1686994880364905,-11.1737678745654,2.2051634635084616,-2.2051634635084465,1.2581671730370036,-7.950586840816212,1.3148280379952653,-21.936041363425268,4.473176815980145,-1.1175573669248346,14.8492422849175,1.9262818713380163,-1.7081767408367254,11.26540279900496,1.8277391817131396,-0.4134978371649981,0.8117355433902453,2.2208777243175506,-11.954379691393992,1.2535427730544118,1.0584745591618197,41.492564661928704,56931682.125243895,8.13172794486207,-2.209708689254836,-7.124901578682024,-4.646701695552414,0.5954583418302228,1.178511101977613,-1.5755910996641618,-1.403297370197818,-9.52236330731885,-14.259986711914864,-15.348376539561382,-3.178555501208527,-29.6847378643685,-15.105763628672802,-36.796109710289414,-14.644840113125618,-12.52196909344036,-16.099236521625127,10.211627728811965,5.349590544648288,67.26124664160228,4.501758497807222,4.585494764122415,8.569171821751652,93.91838546677788,-36.79611036466462,0.3929177915693651,-3.721061042202056,3.4559920517187086,9.535833358634656,-0.48393348563088406,-1.9632089141775746,-0.9229747311963388,-3.535533904332737,-1.2618232717666165,-5.577737381964254,-57.27563599211317,-0.2307484563100377,26.508966671622613,0.4365171389286367,0.05805368579060222,0.8249955610682307,-0.5528834471237114,4.638072757451031,0.5254993289318718,0.09910026630594157,0.9533314638805529,1626.486962880868,1.8702765158411945,22.708167722705884,35.70443681773727,-0.31755952177333846,-1.1410849134874623,0.9160499478500147,35.704436829543525,4.922665005613691,10.920624366208372,3.136716697545553,19.311058307240923,-23.092716923114246,-0.9947969317015721,1.0386669962169426,-0.43208514735599546,2.1213203135596426
1,9j3o,Math,1,2.5691321613443368,-1.592275685882569,-0.26638587499380006,0.6446859075434901,7.658185382598224,-7.658185382598235,2.9862087635050076,-2.986208763505008,-0.9814621501319346,-10.37756154639575,37.87771660469635,49.8502878303607,18.288076822987833,15.378006148933775,-8.573846865081983,4.390247559799491,-4.390247559799459,2.610190216576584,-9.571957104263051,-0.9537505442059324,-29.27048952868758,3.984982551091883,-3.054700654502019,22.526401561473484,3.9611000869597115,-1.634868466827716,16.55924682397711,3.054733046982671,-0.7816665586310981,28.1741652223725,31.479634777166016,-33.42359693582519,4.217413193885356,3.601949885389953,223.27677998070777,0.0,12.727922000653676,1.3258252135529014,-2.8219141251859674,-3.4345186445387412,0.6698906345590007,-0.7071066611865678,0.2037426311435533,-2.634655148220515,-23.546636000028553,-10.076271602220835,-1.538997105592872,-20.848605932671855,-20.81874499138315,20.7004384859912,-25.45217256897458,-17.00182587251204,-3.0685218459260755,-13.58743919020663,29.992916779467695,16.566389034422212,181.02614300515097,23.303515146186534,15.938182621800154,41.95444454076155,127.68442428852975,-25.452173021611316,-1.4133106645176252,-3.017593001283198,4.524466900899511,17.76958099700659,-0.8320836922837817,-3.264987710961093,-2.2559605761160286,-2.8284271234661897,-1.103044700627387,0.06993363738784901,-57.27563599211317,-0.01686144812942605,-9.58613291923185,-0.2827498837995905,-1.1935884161935957,0.20192666599383458,-0.3179543125044956,2.7224703006511457,0.5701985159223055,-1.2502089812084831,-0.5587406261816482,4.384061894557468,0.39120996472293446,2.7949898017341677,4.076381799057671,-0.43027278425663984,-0.5803400130373572,-0.313872946269171,4.076381800405593,0.7763126964843136,0.8931152106722999,0.12877494701643244,-31.85098380941697,-0.9051045399936158,-19.24373768075514,-5.227988036642512,-2.059009606096112,3.535533855932738
2,9j3o,Baseline,0,-0.7071067751426139,0.7071067811771543,-0.7071067752866776,-0.7071067143004726,0.7071063759412684,-0.7071063759412695,0.7071065097721382,-0.7071065097721365,0.7071067531043772,-0.7071066825344241,0.7071066699678932,0.7071067807027726,0.7071055569923275,-0.7071040273973744,-0.7071025886913723,0.7071065190194566,-0.7071065190194566,-0.7071067257164014,0.7071065592752602,-0.7071067766063506,0.707106243346443,0.7071067725564115,-0.7071066329865794,-0.7071067754722619,0.7071066901419429,0.7071067571352536,0.7071053615049782,-0.7071066412843957,0.7071067613279092,-0.7070896645692293,-0.7071064613223925,-0.7071063461750634,-0.7071067524422485,-0.7071067462000233,-0.7071058056793676,0.0,0.7071067778140937,0.7071067805615474,0.7071067797056011,0.7071067797579761,0.7071067809233896,-0.7071066611865678,0.7071067786746851,-0.7071066264696011,-0.7071061861870412,0.7071067791032267,0.707106778245371,-0.7071066019297904,-0.7071067562031343,0.7071067808946735,-0.7071067382526093,-0.7071063542549431,0.7071067451541568,-0.7071067607653378,0.707106772015081,0.7071067751242288,-0.7071066839211748,-0.7071067680582684,0.7071067725818599,-0.707106740347395,-0.7071059384963118,-0.707106750827691,-0.7071067776100372,0.7071067464259543,0.707106681227416,-0.7071062871868926,0.7071066950237673,-0.7071065664040033,-0.7071065781729072,-0.7071067808665474,-0.7071065824973312,0.7071067780327026,0.7071066171865777,-0.7071067520067432,-0.707106781132426,-0.707106781184311,-0.7071067811823647,0.7071064977419168,0.7071067313871644,0.7071064064636515,-0.7071065497309608,-0.7071067310815232,-0.7071067811564362,-0.7071067571868378,-0.7071067811569617,0.7071067808000066,0.7071067803882429,0.7071067811580094,0.7071067682871882,0.7071067811356146,0.7071067806220575,-0.7071065258674908,0.70710652973596,0.7071067057044552,0.7071067809406328,-0.7071067655558366,0.7071058252012736,0.7071063553876257,-0.7071067811554483,0.7071067711865475
3,9j3o,Baseline,1,0.707106775142626,-0.7071067811771542,0.7071067752866776,0.7071067143004726,-0.7071063759412699,0.7071063759412695,-0.7071065097721382,0.7071065097721386,-0.7071067531043755,0.7071066825344225,-0.7071066699678897,-0.7071067807027746,-0.7071055569924044,0.7071040273973799,0.7071025886913723,-0.7071065190194566,0.7071065190194566,0.7071067257164014,-0.7071065592752602,0.7071067766063506,-0.707106243346443,-0.7071067725564104,0.7071066329865783,0.7071067754722619,-0.7071066901419458,-0.7071067571352528,-0.7071053615049782,0.7071066412843957,-0.7071067613279092,0.7070896645692294,0.7071064613223925,0.7071063461750634,0.7071067524422485,0.7071067462000244,0.7071058056793676,0.0,-0.7071067778140937,-0.7071067805615474,-0.7071067797056011,-0.7071067797579761,-0.7071067809233896,0.7071066611865678,-0.7071067786746825,0.7071066264695999,0.7071061861870506,-0.7071067791032101,-0.707106778245371,0.7071066019297876,0.7071067562031343,-0.7071067808946829,0.7071067382526308,0.7071063542549431,-0.7071067451541478,0.7071067607653378,-0.707106772015081,-0.7071067751242288,0.7071066839212237,0.7071067680582619,-0.7071067725818599,0.7071067403473744,0.7071059384963118,0.7071067508276757,0.7071067776100407,-0.7071067464259543,-0.7071066812274035,0.7071062871868926,-0.7071066950237673,0.7071065664040042,0.7071065781729072,0.7071067808665474,0.7071065824973308,-0.707106778032701,-0.7071066171865881,0.7071067520067437,0.707106781132426,0.7071067811843116,0.7071067811823647,-0.7071064977419168,-0.7071067313871644,-0.7071064064636574,0.7071065497309608,0.7071067310815232,0.7071067811564364,0.7071067571864519,0.7071067811569617,-0.7071067808000003,-0.7071067803882365,-0.707106781158009,-0.7071067682871884,-0.7071067811356146,-0.7071067806220575,0.7071065258674908,-0.70710652973596,-0.7071067057044552,-0.7071067809406328,0.7071067655558366,-0.7071058252012886,-0.7071063553876291,0.7071067811554479,-0.7071067711865475
4,9j3o,Reading,0,-3.118747552284768,-1.1013274487669413,2.336495409329679,1.7112277966982263,-4.749397820651074,4.749397820651089,5.239599295379184,-5.239599295379201,-1.4440024265643698,-10.37756154639575,9.63114705305831,20.58866484554535,53.02063859008712,13.71497132262085,7.48342418249443,4.6524137816273585,-4.652413781627316,1.7543403749211246,-13.209921761218373,1.897090090938081,-26.61809682152357,1.6660597928726395,-1.064864367297627,14.8492422849175,-2.814800004962245,-0.5916033652755667,8.993735990887426,3.4757866972747262,-3.520239776317686,9.32092330783308,20.970292896144038,-78.96421358859818,3.862010243486009,2.950293310400956,213.8887009342953,39603002.61124526,9.192388111583208,3.9774756406587044,3.4504687659550926,6.1619305093195065,0.0,1.178511101977613,2.1977643120969845,-1.0717779684224769,2.9916030954067314,-1.7677669477580418,8.61006488804663,-20.848605932671855,20.655098852454778,77.00309415556201,25.246984124074665,-7.350651794448302,1.0875976898809359,13.348881600274185,27.541821131007843,17.117126992305163,128.78780187775507,26.97332624633283,16.616497442796966,42.48795498150541,30.158325096133613,25.246984573062278,1.5344765401919869,-3.721061042202056,2.754167736975957,16.68388618146369,-0.4368861604075189,-5.481529986565464,-0.6458466969095007,1.4142135617330949,-0.5646901206890621,-4.668020485355926,61.66332320645041,0.9013181531200882,-29.64282478413492,-0.20906025324682598,-0.9466872824493971,-3.296348949464835,0.24564194127663339,4.470813691113661,-0.36578201678581074,0.22415405760952023,0.6124049801086997,300.8032145072261,1.0627522036323567,7.832487309836815,12.062520700066269,0.29159311946972194,-0.19528708409403506,0.5901823061961301,12.062520704054933,3.9507696530383707,-0.5539229101413237,-1.7202619808877138,-60.412814272521366,-5.401326680933432,-21.60783105212543,-7.245698757265172,-1.381319886286755,0.7071067711865475
5,9j3o,Reading,1,-6.02619592564174,-1.57900960038973,6.892284420761225,1.711647587243962,-8.495963539488459,8.495963539488471,-1.6831171866312686,1.6831171866312793,-0.4793545890223304,-10.37756154639575,3.03547328923834,2.0931312128628883,-4.661930851148545,-2.2869372244268957,-5.79482189816784,-2.093825649838163,2.0938256498381445,0.2084691917451051,-9.39585722505297,5.015645913358749,-12.65397973334537,0.18404148874755938,-0.1722768887640024,-7.374113515639302,-2.095174729972539,-0.4660578270197224,-2.20930919634283,-1.2135719923379955,1.001935315447877,-0.10455613598761668,2.4863248603033057,-23.176522077316676,-0.05595231695702614,0.4929396575753794,76.14178828668186,0.0,-0.7071067778140937,2.1213203416846422,6.7895663407790225,8.788327119849132,1.4514297082111682,4.14162472980704,1.5286144999700761,0.5051791859683381,2.9916030954067314,11.372634030576743,8.776442953516144,-20.848605932671855,-5.769934630784786,-4.523610332231186,-7.8492066284094015,-2.7781158516978657,-17.485614527366497,0.9673227250165335,0.7034409418294651,-0.608961288418425,19.705289914424252,0.5631891554607684,-1.4350220521421317,5.701520838178097,11.880610150835537,-7.849206767998256,3.622891416909855,-2.2317943320777336,-1.3846149970941106,10.533863375407012,-0.48393348563088406,-2.831061445366587,-0.5128252404518187,1.0606601712998212,-1.729381952321379,-6.646215682922759,5.408410071994664,-0.9850917983381587,-55.00417509422212,-1.9294376899289576,-2.891107495494139,-1.3045358192123826,2.109640043862505,16.398878769864037,-1.0894634450846363,-0.2510559532153362,-0.06313453403182454,1316.1142369263823,0.28033227418648776,35.847419966984376,54.99395103742309,2.8843225178771497,0.22558176284241946,4.356960424057567,54.99395105560775,6.852413879044974,6.226640594344137,0.3364762481849229,-89.61739928457834,-21.042878862374042,-34.37542617840815,-4.168854238122206,-1.0622703089238108,-0.7071067711865475
6,9j3o,Stroop,0,-1.5733273697427241,1.1276442819655346,-6.306824494283144,-1.5567452636726402,12.550716200337874,-12.550716200337895,0.5978460730871277,-0.5978460730871299,2.1091803688201525,-10.37756154639575,5.972996495108989,-2.2660694732833644,-60.027271020461065,-11.152899928590893,-16.04712543426324,2.2191009956405003,-2.219100995640483,0.12109501455615385,5.109785784754557,-5.468925891096171,-0.4967708757317727,-0.3172294082359234,0.30405585218422876,-9.394418588417194,12.297874253880213,-0.13063949328426094,-2.8550420202194142,6.609975413328983,-4.2141145572360825,-0.2137656248940641,0.7495921035773416,-62.68514305696391,1.1827207365106025,-0.2562707619338397,24.266185646355964,0.0,-2.1213203334422794,-1.3258252135529014,1.5655317841139011,2.323350847776207,2.4934818064140583,-0.7071066611865678,-0.1757779562807108,0.6113205328984882,-3.9126542302349705,3.2409060708897433,-1.538997105592872,-20.848605932671855,-33.20132605680998,-41.35130579274467,-40.328053942343374,-5.017043431526024,-7.543518890889199,-20.948594777720327,-11.674172812533792,-5.211295656080605,-91.40377266966279,-18.336135033476896,-5.33665130428015,-37.94426539169504,10.371212138960184,-40.328054659530004,-4.787815928044496,-4.1145422078220975,0.3057189388262379,1.5785670086929,1.8684327755373464,-3.8396468194511155,-1.4218051929126467,-3.1819805138994637,-0.5717034725582165,-3.5243763867626017,-57.27563599211317,-0.39487660513603834,-18.884792880073338,-0.8324300962942488,-1.943121966402291,-1.9405922538878941,-1.4121331956563303,-11.452253676284215,0.0018210993199916739,-1.8396319607810734,-1.0985408921537492,-723.0374564809747,-0.4979035914655529,-16.03991895999892,-24.63810949234474,-1.160832890670978,-0.12672666221564036,-1.8794787024326929,-24.63810950049174,-6.044123565788018,-1.1142284710990886,2.9160446302438814,27.943833425994104,17.095822528577248,-11.195627529298962,0.9762481898331552,-2.076313289856315,0.7071067711865475
7,9j3o,Stroop,1,-1.3903849070681629,-0.2134321757780654,-8.223229721517406,0.4492763107919813,14.025608760914343,-14.025608760914379,-1.170851209088582,1.1708512090885927,-0.23158410590736278,0.2962936683620612,3.340295096137885,-3.748987014364281,-58.0841268588549,-11.052691052960673,-14.70428698490767,0.9499092348594287,-0.9499092348594121,-1.9498860281464094,7.8073412961835995,-6.910057420877141,4.8773218433895105,-0.16466870045834164,2.6021524093906083,-6.161930471972568,9.666108502683414,-0.19798468813473946,-0.36160242539149534,2.746598507642559,-1.5650332479054003,0.1214009596031238,3.2839259853622984,-49.53788312386775,-0.12232075139467255,-1.0296570447119373,84.78302375204446,86643397.56999317,0.0,-1.3258252135529014,1.3458909791073286,2.020305085022789,2.7539948309647806,0.9899493256611952,-0.22771235245455895,2.5749354511062807,14.31890027028764,1.2374368634306427,-2.204509367470882,1.1161313226209257,-30.430629099701356,-40.46537491296702,-37.037601827672894,-3.028348596404277,-4.537445570685438,-20.361474760512532,-12.440273817843536,-6.2548739017743165,-86.37287482095282,-18.261768328308175,-6.087446119074234,-36.24219005020055,3.0075594704122186,-37.03760248634275,-5.876818499983681,-1.2861152221182799,0.4403226952768166,-6.222535327244649,1.989765351113392,-2.305782281752185,0.0484319574091033,-4.5961940756325586,0.12579750300644132,-3.753105206481266,-57.27563599211317,-1.1321766170418972,-11.99700761415681,-1.29923241564808,-2.2680170743270027,-3.528984035673799,-1.6001174082131062,-14.814129565614978,-0.40862598898777963,-1.0905973426395026,-0.5997780733023341,-477.4101981821788,0.025104382762969054,-17.425598688705776,-26.682668506322983,-1.105453104331433,0.19868022671112545,-1.8823181849356703,-26.682668515146055,-0.2768246824672792,-4.278370625397087,-2.33682090708148,12.274592508042318,6.297504047425201,-16.353324351506803,-8.23723683960953,-1.6061813347372143,-0.7071067711865475
8,9j3o,Counting3,0,0.19776985836801356,-0.9452393674030254,-12.574383208096787,0.611223142224274,16.155546401836133,-16.155546401836155,4.580205041563007,-4.580205041563025,-0.9196137991257507,-1.7105070334309078,14.391504615554064,7.752569705305656,-32.72232105318392,-3.304712947876156,-13.12445919211369,5.958421487168501,-5.958421487168453,0.9904398636005849,-1.1917750608103783,-10.231289621064942,-4.38317219126788,2.0728883469461907,-0.1555634592570476,-1.7172593118612074,2.402916994828633,-0.7071067571352528,2.458799096247845,5.511723458657296,-4.547228461562764,5.9975515191746505,13.714134288816563,-99.58494463561719,3.074578096305404,1.0826520790161138,174.753818064804,67701255.02755524,2.1213203334422794,0.3535533902807737,-0.3955047312169585,0.3030457627534183,2.1585364891345575,-0.7071066611865678,2.576745040933163,0.17344124800197763,-9.52236330731885,-2.1802459022349114,-2.7868325966141234,-2.5303445264805036,-28.323565038556485,-26.53451546583485,-35.08662321328139,-9.821990477856334,-1.4932606908072907,-20.39466553182639,-1.1234855649503948,1.7284229466598653,-48.87703789935266,-5.886924232741782,1.5546559335314003,-25.974272105133583,46.93121929757483,-35.0866238372554,-8.434779331662643,-0.7071067464259543,0.9323271862010644,-1.0842296403532345,1.1675482638764534,-0.85057746393525,-1.5013906796822003,-4.5961940756325586,-0.8498521703892901,-0.707106778032701,-57.27563599211317,-0.23453948687678655,-22.432838262241575,-0.7958040690892979,-1.79462015325682,1.6515222472600612,0.4035437214720049,9.741474195963654,-0.34746003753362903,0.3834348392177296,0.8870402031471367,949.3615321988755,1.3681888605818135,21.82938662890404,33.71352722531267,0.5822797443705187,-0.5573794914296315,1.5353926640290168,33.71352723646061,11.80416553607733,-1.3532739409625434,-3.7063438115298637,-52.231517664955355,-15.759573739298517,2.781606956735276,-9.596298787766973,-0.7925663365523448,2.1213203135596426
9,9j3o,Counting3,1,4.090983196520431,-1.2025768523636908,-6.301055006996197,0.5674529007074663,15.959889119333807,-15.959889119333836,-2.774008095872941,2.774008095872962,-1.8604778159410977,-1.8894118541187925,13.646531846153776,2.2936282788183164,-64.66489960703373,-8.678269435015103,-17.13789919460681,-0.3727322880237868,0.3727322880237897,1.4538902836446237,-1.5760048128597388,-5.476741258850648,-7.328526530407562,0.1404527150968219,-0.4984146213051343,-7.98020503747267,14.050942579865044,-0.3247792653955182,-1.9110372646991123,4.358515412580223,-2.1365542010771175,1.9454892048725154,4.050066229362051,-45.253456795549944,1.9246061566544266,0.9421066815473528,71.81913775057524,0.0,-2.1213203334422794,-2.7400387746759964,-4.17328428941603,-3.7375644072921594,1.7119427327618906,-0.7071066611865678,-2.602658253161274,0.4910992113755626,5.303296396402837,-5.303300843274125,-13.26865072119263,-3.6018967940679216,-39.30184829610365,-43.375452271134606,-47.89389352658331,-9.470158647568143,-9.945006146413391,-24.6922616410865,-9.560691641197494,-5.661131743609392,-53.905689776946375,-16.95384554714028,-5.9073245193858535,-29.3972562575357,37.33723371707917,-47.89389437831943,-4.803212627880065,-2.9524809203456486,0.650507574889845,7.290265820896855,-0.22282083064121003,-1.7462457813803212,-0.8204373585102088,-1.7677669521663686,-0.7845343209813631,-6.301797769060677,-57.27563599211317,0.18386628614231415,42.551632384188686,1.4194092578170474,0.1449151420590522,4.417110062216177,-0.3844569044169361,8.524537635976293,0.5634036162589484,0.30509104498696626,1.265847407338085,1727.1789651042557,2.1527008219245967,29.788240521920308,51.38446391345853,-0.8446454149662809,-1.5847969609327546,1.2632811178231673,51.384463930449655,11.566457384828256,9.62927082204399,0.1833821038249777,-34.04525895923382,-25.52204218498768,18.17529088411747,-4.203978808256868,-1.6312252907703844,2.1213203135596426
