subject,activity,window_id,ECG_Rate_Mean,EDA_Tonic_SD,HRV_AI,HRV_ApEn,HRV_C1a,HRV_C1d,HRV_C2a,HRV_C2d,HRV_CD,HRV_CMSEn,HRV_CSI,HRV_CSI_Modified,HRV_CVI,HRV_CVNN,HRV_CVSD,HRV_Ca,HRV_Cd,HRV_DFA_alpha1,HRV_FuzzyEn,HRV_GI,HRV_HF,HRV_HFD,HRV_HFn,HRV_HTI,HRV_IALS,HRV_IQRNN,HRV_KFD,HRV_LZC,HRV_LnHF,HRV_MCVNN,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Width,HRV_MSEn,HRV_MadNN,HRV_MaxNN,HRV_MeanNN,HRV_MedianNN,HRV_MinNN,HRV_PAS,HRV_PI,HRV_PIP,HRV_PSS,HRV_Prc20NN,HRV_Prc80NN,HRV_RCMSEn,HRV_RMSSD,HRV_S,HRV_SD1,HRV_SD1SD2,HRV_SD1a,HRV_SD1d,HRV_SD2,HRV_SD2a,HRV_SD2d,HRV_SDNN,HRV_SDNNa,HRV_SDNNd,HRV_SDRMSSD,HRV_SDSD,HRV_SI,HRV_SampEn,HRV_ShanEn,HRV_Symbolic_EqualProb4_0V,HRV_Symbolic_EqualProb4_1V,HRV_Symbolic_EqualProb4_2LV,HRV_Symbolic_EqualProb4_2UV,HRV_TINN,HRV_TP,HRV_pNN20,HRV_pNN50,RAV_CVSD,RAV_Mean,RAV_RMSSD,RAV_SD,RRV_ApEn,RRV_CVBB,RRV_CVSD,RRV_HF,RRV_MCVBB,RRV_MadBB,RRV_MeanBB,RRV_MedianBB,RRV_RMSSD,RRV_SD1,RRV_SD2,RRV_SD2SD1,RRV_SDBB,RRV_SDSD,RSP_Phase_Duration_Expiration,RSP_Phase_Duration_Inspiration,RSP_Phase_Duration_Ratio,RSP_RVT,RSP_Rate_Mean,RSP_Symmetry_PeakTrough,RSP_Symmetry_RiseDecay,SCR_Peaks_Amplitude_Mean,SCR_Peaks_N
9j3o,Math,0,2.395891122939462,0.7354637299135918,1.799009708442372,2.28773001128421,-0.5953585645715633,0.5953585645715637,0.07849278663097974,-0.07849278663097971,0.5742396579754662,0.8403840248580615,5.275550790618219,6.363329205854957,-0.11296233610257723,2.171593664994153,-0.958692600186876,0.13085967845757343,-0.13085967845757449,1.163221025883324,-1.9243914398801798,1.495177239036394,-0.7281161735958503,-4.467016943897532,1.0435515468128136,4.70153512734271,-1.955585149343037,3.5973371685870696,-0.7234745679365892,-3.3898768828588093,-0.6573103361965618,5.880397335840322,0.20222469085852865,-0.05258208624653049,1.2837426248702586,1.0379350865198063,-0.15641102596582623,1.6323596392045847,1.370876517910222,0.7941748499500901,1.0220629170838613,4.078909158628366,-2.1600452265433425,-2.1150871680146555,-1.6123605230255578,-0.7333107631991926,1.595673605583797,-0.24867231431104375,-2.0205904629545226,-3.3713450320041383,-2.701813440849705,-2.201780569726732,0.816312366678236,-2.0371307252632573,-0.19585604438303125,-2.1157770831202023,-3.0575686730720806,-1.784799976454981,-1.1334393601486505,3.048240660672221,1.9781125609513623,2.6493734597007297,1.702011362795781,2.123509560607447,1.5514707902961398,5.5514717854288875,-2.115777085985967,1.2178054276217922,-1.4701982625144563,2.3051704898393366,1.871145461766261,-1.2898782891892726,-1.0107655971278504,-0.8424499631266312,-1.3595409693137246,-1.1121271366257026,-1.0962780294121892,-1.0948746518851993,0.7462716340016144,0.5183749984092738,1.2591024814786234,0.9902663437243562,-0.8469248753057127,0.6598760836791335,1.4144077252699276,1.4813343497919238,1.0543077091672426,1.6797997814540278,-0.2813180020105807,-0.405031136644951,3.151980482053925,3.1239113816745316,0.4432103454529213,-1.3943515480037951,1.6537666352422942,3.123911381743994,0.5485045893832053,-0.4888111143139607,-0.6286295543448696,1.8839718333231776,0.021313207992616122,-0.7708478042782899,-0.8704486035917127,0.7152033597414066,1.8973665841010277
9j3o,Math,1,1.4190683281056191,-0.6646549094233934,1.0074851699931697,1.293816063443462,-0.03921711873288881,0.03921711873288921,0.5626352694395275,-0.5626352694395254,-0.5207113487659155,-0.7274875050013045,7.183801424034348,12.64130819045279,2.12682815706532,3.9089392813758006,-0.50957855984228,0.764300291805518,-0.764300291805519,1.7324805912327137,-2.1850757796868336,0.7761840255548216,-0.6635002514581565,-5.657559150419599,0.492268421624698,4.206553989270199,-4.560674474297924,5.0242558784650315,-0.4839952679734047,-3.2478591451197563,-0.5701104823140185,8.34332439141044,0.5214559456189027,-0.23899666670886674,42.166093757490366,14.823732563027717,-0.8151743702082328,3.903631957578799,2.8644955185320704,3.6836686212728424,-0.44721358395839794,6.270058706651869,-0.3524759993104203,-1.3585340949611702,-1.4145248760285567,-0.6982241238116715,-0.7291488661276955,0.6511142186033144,-3.479037782489371,-7.599739412363462,-2.1686595934335604,-0.7981877334186003,-0.7295976744207833,-1.2181118763171987,2.611789953146686,-1.251785014705071,-3.535200302740494,-0.8140216519971882,-0.793408618402142,7.281072498653305,5.16812867525275,5.5180189906612,4.545154812206423,6.418393835035395,3.7306034044092518,7.448891225468248,-1.2517850164005813,0.5623128292084834,-1.113337312105632,2.844431603183553,3.1502689248786924,-1.8411579938611702,-1.686187221684795,-1.786797673255431,-0.8907337385158884,-0.8901221642457768,-0.2709547427483051,-1.0948746518851993,0.9153148009758261,-1.494098813648229,0.6465402438560581,0.1987099614137683,-0.9690261608559936,0.8118187435077843,1.2652631140444985,1.5411836203393308,0.2623621991024502,0.03837975836859481,-1.0838562752858207,-0.9294945315313619,1.0868854435660673,0.9971121882907613,0.30578092162561377,-0.5354300101499359,0.5799245535759988,0.9971121883129329,-0.6459317636036102,-1.0260206164791625,-1.0185321431071104,-4.254113937641026,1.0502606710941718,-3.724432957534742,-1.9309638384859378,-0.25226240857399934,2.5298221121347035
9j3o,Baseline,0,0.7325506442378211,1.6484644307938268,0.8868792405317291,-0.7631421411206473,-0.9193907959810627,0.919390795981063,0.03094329895122289,-0.030943298951222387,1.3839468474126395,0.9673073294320291,0.09654167701082676,0.528838020558825,1.0064608422149774,0.8744659292698381,0.8493339969009359,-0.3034165635223032,0.30341656352230106,0.33575660451666833,-0.5324052050683263,0.8543542050861639,-0.9804746312207087,-0.7915362114753487,-1.145388269705411,0.8831092050690514,-1.4036069697940223,0.7059492564659384,-0.8669602202095219,1.2891733746645166,-1.0342602239900436,0.9682170190596158,-0.4572749493632589,0.5148127626704618,-0.9855421641398799,-0.34163811013861206,0.18870129546390652,0.12987526539527944,0.33406450025959616,0.12340327193272321,-0.44721358395839794,0.539359888744247,-0.6688006140761816,-0.7380601476582337,-0.7385864154554699,-0.6806808041179109,-0.7291488661276955,0.905659093046193,-1.196006786140589,-0.7134971357782788,-0.7944743247412409,-0.5698925130552304,1.032533462609863,0.639752328377374,1.0440672005538003,0.6328816882061581,-0.23315513445703867,-0.4263008236625754,0.9502467852968361,1.0144480798315572,0.6578073019538029,0.9355133917327204,0.9143428785967442,0.6562598833662499,0.9459870093966017,0.23416915886247888,0.632881689063379,0.8185990256077383,0.7761584640192057,0.9178032659095532,0.2798913928225656,0.59607859521459,-0.3590429769413248,-0.6895191598669066,0.5156879538776197,-0.336519556860269,-0.17784134630417447,0.729155946535757,0.36978726683981084,-0.9990507937772259,0.2851375903233476,0.5063679112858408,-0.8700273063502647,1.4747867561728794,1.1083512958280528,-0.1690438265763409,0.5811233647036173,-0.12267815621390063,-1.086375139962186,-1.3189475475361225,0.8703616478873624,0.770548418000046,1.6925690857162963,1.4366178291307254,1.4713389674857524,0.7705484180171798,-1.0732591380756717,-1.0359857662819976,-0.9435662466311519,-0.34800807644886644,1.0594427905664991,-0.4953953939604381,-0.9265590977942852,0.5516591860597395,1.2649110560673518
9j3o,Baseline,1,1.028891243888144,0.22580213378924754,1.2738872984897651,1.388798820798019,-1.0984641221572764,1.0984641221572766,-0.29897858402711036,0.2989785840271093,-0.21124618296022268,1.215155185571884,-0.17310408063024393,0.18027247778138128,0.9163386365396204,1.1412578013530612,1.0936258037573325,-0.713387042800697,0.713387042800698,0.9312009932204838,-0.7597827643258382,1.3025687633788652,0.9931148421600281,-1.021093993664432,-0.6534392890036427,-0.5507647266489377,0.4982409244854381,0.9688027030224049,-1.0334000661421374,-1.450536524275533,0.9629838548437177,0.3102645301785473,-0.08933416866990863,-0.2012448629209652,1.1273906629745445,0.32469412349068116,0.23209512170711896,1.2136149469076067,1.1645408651775682,0.14588242742588578,-0.44721358395839794,-0.13483997218606217,-1.3918283049693505,-0.9867077734971533,-0.9693946702853045,-1.3473269524808131,1.014467987655924,0.19050920770667834,0.4790185921957298,-0.2871044251538079,-0.9746953435861355,-0.7136339480988333,1.1562595606524868,0.7703939316008755,0.9331754887298307,0.7405929009469485,0.05342815013573693,-0.5715269794342801,1.141693788882293,0.7118324060225493,0.2556101849717289,0.9711735732752012,1.128195872573462,0.12124266172221985,1.038295936900004,0.3136381520098704,0.7405929019500628,1.331826748766744,0.05874481935538558,0.20404732403749,0.4995911656550287,-1.6432627152610022,0.3747146583735751,0.31237366661667404,1.4533024154732916,1.6408401862165247,-0.38450766524114693,0.684667395354758,1.487494843048768,-0.9202016482983287,1.4895495776195165,1.4007368123202415,-1.1471671638452716,0.5601307027731824,0.9982437839978474,1.7244944702051537,1.4111628858114251,1.412512178529886,-1.0856754553298622,-0.8174804259757069,0.7237007070263517,0.6754509401894306,-0.031758209544529174,-0.729605108809825,0.23659324245587104,0.6754509402044497,-0.6658679291469327,-1.1117502140476723,-1.1268827852820806,-0.5176761307750578,1.1250267479565366,-0.7242850918136102,-1.165888391858501,1.3926344404871696,0.6324555280336759
9j3o,Reading,0,0.22720470557436306,-0.17077367018360043,1.7197793143484907,2.9167218656778027,-1.610315378917801,1.6103153789178024,1.0883289500146414,-1.0883289500146411,-1.0424437618651046,-0.7274875050013045,1.7980739440075404,5.429106457558932,4.340200010993737,3.595205970957048,2.2641772007291627,0.8403004478798952,-0.8403004478798938,1.3721311791475135,-2.769988699467561,1.6797167863186946,-0.2079127443154989,-5.227017493433583,-0.18248839747959197,1.8553935834257698,-1.884723085752286,3.5973371685870696,-1.2814560918328814,-1.2267755554784234,-0.03547390630760791,4.823518890506316,0.6310029359574748,-1.6256162997062393,13.997365140145586,9.872064297644345,-2.21254664435688,3.631279672054707,2.481819644995241,3.5344433660342363,0.5748493331254633,4.584559054326097,1.0032009211142712,-0.255721083548511,0.1516739960310349,-1.0140038782993621,1.595673605583797,1.6594657289445967,-1.6279315692336018,0.40168379970110485,-1.109861107719807,0.23336844748255614,-0.7295976744207833,2.6131409041636733,7.0266096353554675,2.609631767885928,-1.579437106140127,-0.38722805453167986,2.853054821837522,6.756583135388386,5.324756518928977,4.200799983657321,5.100092288798792,6.675010038557663,3.7654268432105416,1.96859436578293,2.609631771420602,1.632084866003118,-1.4701982625144563,1.9509585384486345,2.981604815492042,-1.2153810318011773,-2.836229447281755,-0.6461198778607683,1.9221096462711278,-0.13739216552943814,-0.9633364086149165,2.646726575644967,1.6409876175092724,-2.612354964542774,0.709297861756799,0.3548537727358069,-1.6545746663799314,1.1763299992435536,1.4013853007401071,0.28796726673668693,1.1277051076671665,1.3097092543282935,-0.9372023763507812,-0.6913718303170225,1.609298849987843,1.5341326836353062,1.1859401242251306,0.05437518222480806,1.3692525503883017,1.5341326836694185,0.26853148197047516,-1.103543620092396,-1.2582124111109663,-7.680774756975134,0.8417489896398564,-4.1070607044604595,-2.2724239870994394,0.15073208937739158,1.2649110560673518
9j3o,Reading,1,-0.3820349628188445,-0.6513095702455661,2.966498423400919,2.9173606408814075,-2.084720650767388,2.0847206507673883,-0.5266722029276685,0.5266722029276688,0.045651847783366256,-0.7274875050013045,0.5404875537679128,0.8704557024162447,0.6643129134735724,0.5764286957908503,-0.029525848026506363,-1.1153872304631016,1.1153872304631005,0.721253250678859,-2.1567623945293186,2.668098008717559,-1.825383862229046,-2.960334248055762,-0.20158800522001175,0.352772271419932,-0.6843626752301523,-0.533216991585975,-1.1967628471158365,-0.9835602626980279,-3.1478111507726565,-0.3886261908836007,-0.5890437984878454,0.6640930736260778,-0.0852936272355979,1.1630053501270026,-0.5007522268371554,0.628867742903638,1.038774348168729,1.344930676958084,-0.44721358395839794,-0.13483997218606217,0.054227076816987144,0.33136046357661836,0.5803178978578705,-0.3298144102426992,5.248966061130428,1.3210851435438749,0.239851276574023,0.40168379970110485,0.5646925257140027,0.250279204546511,-0.7295976744207833,0.17206060815431665,0.6339147381438442,0.08891555192969922,-0.6528350741355593,-2.2945187352724488,1.176920129093686,1.0136636596311055,0.28352239935472767,1.4502233958706767,1.1064330966178093,-0.15413810506112238,1.3642926942298332,0.9415123370089316,0.08891555205013285,2.3899848367911294,-0.7147110155131521,-0.13789230046032747,2.0261907300223134,-1.2898782891892726,-1.4610466801658135,-0.5518814369331543,1.6877060308722098,-1.765869963619241,-1.252420272835086,0.8770503193806993,0.15008494362224245,-4.0263711029107325,-0.7558579411216672,-0.8748254039947871,-1.264243924944485,2.3818885608988083,2.3300783197570936,-0.6809945535680005,0.848791704306264,0.5763817283569308,-0.43487545598454685,-0.9688107407661282,4.514585924880999,4.421016855247383,4.347212360631591,0.6990414412585902,4.658015508294021,4.4210168553456874,1.1044057851129183,-0.7402846005149228,-0.9916089904228422,-11.184549045356322,0.11637416524875659,-6.173491842921678,-1.751725070238366,0.3404578893897528,0.6324555280336759
9j3o,Stroop,0,0.5510389267313093,2.0715142888733746,-0.6455172484309308,-2.055996501178518,0.5802948788686145,-0.5802948788686141,0.005453921814976665,-0.005453921814977161,2.9654464230003024,-0.7274875050013045,1.1005803262425278,-0.203969826166735,-2.863906123050524,-1.0961447135065792,-1.8005232926180483,0.13490007164759346,-0.1349000716475939,0.684464982633421,0.17545872530538542,-0.6548355818609499,0.5846071901859958,-0.9869519386621736,1.0435515468128136,-0.15546728999380702,-0.04378572538420756,-0.90872191523807,0.4971660102763572,-0.3337652211798153,0.6702772255048588,-0.6890492549355679,1.4464356979314084,-1.9769453742218985,-0.2484641031351427,0.344712009374493,-1.7130382168962062,1.5780873167702782,0.5988113941335834,0.5203583649452979,-0.44721358395839794,-0.8090398331163705,-1.7081529197351117,-0.5871315005055686,-0.4748055527928018,0.1613985411825972,-0.7291488661276955,0.4591954640630498,0.3655674296572275,-1.6799872798604092,-0.47157833264414,-0.7981877334186003,-0.7295976744207833,-2.3619845859477766,-2.2538288831101996,-2.384781729793121,-1.1065427914623138,-1.2735609099546659,-1.7899138552001288,-1.634917908715403,-1.0253645178552244,-1.3514537999886014,-1.7514642143070176,-1.6301802837706323,-1.4845669524361342,0.8566945369226475,-2.384781733023244,-0.6623180950216707,-1.6698065667491848,0.7152221747252966,0.6349737283734113,2.434984580215446,-1.984346317209933,-1.195844116605184,-1.1251373539148064,-0.14719826831037972,-0.7962097996126312,-1.0948746518851993,0.6165548162146569,-2.012543418886625,0.1784062542489729,-0.2753057851667161,-1.3888903468255436,0.10414810868464086,0.1616501544435382,0.7801636539907658,-0.0835858354651663,-0.5475969095804846,-1.4437493554013834,-1.2447660206780728,-0.8663877501245788,-0.9337671174683789,-0.5849789790614367,0.15939267404404925,-0.7870012531603484,-0.9337671174891418,-2.610689316151805,-1.1335611914347603,-0.6572340345657056,2.919675490333774,1.8850511803592809,-2.4218489346047365,-0.8810118298690197,-0.2625522051369666,1.2649110560673518
9j3o,Stroop,1,0.5893735043342121,0.7224260290662035,-1.1699530841304775,0.9964706224391411,0.7670517273155008,-0.767051727315502,-0.40716562678889,0.40716562678889096,0.3251299789579751,1.1431581819005074,0.598607431968666,-0.5694690489908575,-2.7400770595836743,-1.0772402012333682,-1.5685594755173202,-0.23302975255000183,0.233029752550004,-0.18750667040088898,0.6091724139317816,-1.1115814040142413,-0.9487658667879664,-0.11461852519833937,-1.9735471437375993,-0.00078568434614728,3.046717102819913,-0.307914037394718,0.1874315018445397,-0.4642308793821245,-0.9832991926276409,0.47100756021847895,0.4412875124972377,-0.6356381091098462,0.25231006626766317,1.5388096796560204,-1.309626540422666,0.5780083035392818,0.14465151498480516,1.4822847151506349,1.7888543358335922,0.20225995827909243,-1.7081529197351117,-0.6257488396894547,-0.524264464542052,0.2842017790389213,1.363191358412648,0.432932897652276,2.6913162616965285,3.816925414606711,-0.7268914426744051,-0.8658307616744148,1.192044145717861,-2.1060343426869386,-2.1843610216282636,-2.1341699278093893,-0.7035435152767722,-0.9648660238905366,-1.7104333762425978,-1.798849425922413,-1.3221543214103393,-1.2245968951635677,-1.7402187113144596,-1.9142167061408992,-1.3734686271492365,0.4429078384959438,-2.1341699307000663,-1.0575245392306383,-0.23497927742154454,0.783156924541359,-0.5769377212240395,2.6271090861110573,-1.1885081299059939,-0.15426134845787032,-2.0627518155104787,0.8280509967772853,-0.8296351214130882,-1.0948746518851993,0.03383812817044939,-1.6285165668248383,-0.21914495307063434,-0.4807741022292398,-1.7001635945302016,-0.017432474787762192,-0.10009813822675044,0.23060200673341236,0.35604251794087655,-0.006168175452095298,-1.322224835825846,-1.0593122035329487,-1.0100895913898074,-1.0712515900098074,-0.5174553180419486,0.6578349875467956,-0.7894803970289856,-1.0712515900336272,-0.9493081957845891,-1.3030755947750865,-1.3381334805283276,1.0397828836042449,1.3842806506110357,-3.2566204957903424,-2.4402234330223753,0.01701613666616054,0.6324555280336759
9j3o,Counting3,0,0.9221625201316844,-0.013753094027795936,-2.3606724489928204,1.242897373284558,1.0367530274912065,-1.0367530274912051,0.9344988050240158,-0.9344988050240166,-0.45094814962237983,0.7914564769635509,2.70572357884966,2.265354820745498,-1.12386724726154,0.3844242098177499,-1.2956577833188463,1.218902957247543,-1.218902957247543,1.050496370390072,-0.837707894196647,-2.1641979768174995,-0.4483037778812478,-1.6178003260763538,0.10574254267793785,2.267877865152862,-0.6618862910250324,0.518196794639891,-0.667379018547906,-1.450536524275533,-0.30179317168105946,1.783181319484687,1.160699673117738,-2.1456106765700955,9.03189774553989,6.453192715459424,-2.8452749637268377,3.027854898178167,1.3850744158296164,2.912387154527962,1.3000009614370476,1.2135597496745554,-0.8495575367994739,-0.931921769609945,-0.8045316311211369,0.0035086639387519178,-0.7291488661276955,1.8511114838340217,-0.15306645623306883,-3.3713450320041383,-1.162425571549567,-0.9250184113982507,0.8730227795018654,-1.9113888916091744,-1.092010549951976,-1.9855768928266138,-2.0802417962482473,-0.652257446336469,-1.7149265264055598,0.6227350066122562,0.9482658537380335,-0.279118382432862,0.13106691299024223,0.9768998594495342,-0.7032582903502779,2.9111158054916473,-1.9855768955160251,-1.985825932416063,0.05874481935538558,1.0314724461931637,0.22130478673390885,1.3251664637415275,-0.4334821573355898,-1.2522260898097395,-2.0627518155104787,-0.5361071338861518,-0.38450766524114693,-1.0948746518851993,0.7432754360625693,-2.210363857022064,0.2095987328013602,-0.18139111275864778,-0.6849524646727185,1.2784544824986896,1.8117473824479589,0.3124991915223095,1.2211912377493541,1.6078377345129125,-0.61632700396715,-0.5830668011042701,3.060846536285485,2.990034514672502,1.540369536472333,-0.5002602092058623,2.1945129493295803,2.9900345147389875,2.53085287623433,-1.146367711565365,-1.5156570398591145,-6.699236526338552,0.361386711407877,-0.15963805731445707,-2.670219482530199,0.5008398662211418,1.8973665841010277
9j3o,Counting3,1,1.7379637652562434,-0.2726279536706709,-0.643938393476932,1.176294289387757,1.0119781127397651,-1.0119781127397651,-0.7811662416100004,0.7811662416100021,-1.512216278913541,0.7601025261695569,2.5636808324306304,0.9198728276137861,-3.1594442596073606,-0.6293030066891672,-1.988945098058632,-0.6164542893523673,0.6164542893523686,1.2456288320266538,-0.8994844553592577,-0.6573125497828102,0.17976729488224066,-2.0958960975505656,1.0435515468128136,0.30857752694917223,-1.122955902151701,-0.6458684686816035,0.7034859519160632,-0.709865894850396,0.33722820524219366,-0.2498570834265033,0.860665531163756,-0.9250158658260698,2.9776899764175817,1.8997906407852183,-1.1781628273273528,2.1466087360385613,1.302541169312696,1.276221346074861,-0.44721358395839794,-0.8090398331163705,-2.4311806106282807,-1.5961325684938759,-1.463983787777807,-0.20701117238637512,-0.7291488661276955,-0.7680471663214525,0.22317464402216874,1.0986718843757188,-1.5604136548320426,-1.9903961064273143,0.7792752592867445,-2.925535986673608,-2.412546826450467,-2.9610212937340474,-2.008944797613213,-1.5201706083096782,-2.296707060400065,-1.1826718307122464,-1.1532962418065247,-0.40591865383922915,-1.5424386763338989,-1.8460741274243313,-0.9266842442693087,2.371999717756684,-2.961021297744672,-0.6679056621692236,-1.0803067297125502,0.8892375985742039,1.5222936081901433,-0.8764185106853483,-0.8981953263683596,-0.769807831578262,-0.1875228923191344,-0.44477939835055835,-1.2020887071896103,-1.0948746518851993,1.07395768531689,1.412830062617278,2.096180474299885,1.0451987720735518,-0.14298699315288946,0.768807557530134,1.7169993675448403,1.5320856967376828,1.1752091797468724,2.019049431319284,-0.23150045618913587,-0.30488607538658397,3.8862190484854695,4.178300244970744,-0.19945679959347032,-2.0740079012761616,1.956933154189343,4.178300245063651,2.4623764815420515,-0.5579935387644851,-1.0114537241846522,-4.517368657692279,-0.09134641585924176,2.3318247035691586,-1.7576692528288544,0.0021235151709676063,1.8973665841010277
